omm2_1,qm1_1,qm2_1,qm3_1,qm4_1,qra1_3,qra1_4,qra2_3,qra2_4,qra3_3,qra3_4,qra4_3,qra4_4,der(omm2_1),der(qm1_1),der(qm2_1),der(qm3_1),der(qm4_1),der(qra1_3),der(qra1_4),der(qra2_3),der(qra2_4),der(qra3_3),der(qra3_4),der(qra4_3),der(qra4_4),der(der(qra1_3)),der(der(qra2_3)),der(der(qra3_3)),der(der(qra4_3)),der(vm1_1),der(vm2_1),der(vm3_1),der(xm1_1),der(xm2_1),der(xm3_1),Fm3_1,Fr11_1,Fr11_2,Fr12_1,Fr12_2,Fr13_1,Fr13_2,Thr2_1,Tm1_1,Tm2_1,Tm3_1,Tr11_2,Tr12_2,Tr13_2,Tr21_1,Tr21_2,Tr22_1,Tr23_1,Tr23_2,omm1_1,omm3_1,qrj1_1,qrj2_1,qrj3_1,qrj4_1,vm1_1,vm2_1,vm3_1,xm1_1,xm2_1,xm3_1,xs1_1,xs2_1,xs3_1,Fm1_1,Fm2_1,Fta1_1,Fta2_1,Fta3_1,Thr1_1,Thr3_1,Tr11_1,Tr12_1,Tr13_1,Tr22_2,omhr1_1,omhr2_1,omhr3_1,omr21_1,omr21_2,omr22_1,omr22_2,omr23_1,omr23_2,omu_1,xfa1_1,xfa2_1,xfa3_1
2.974908967937752,0.3190896731796439,0,0.9476936724847168,0,0.3190896731796442,0.319089673179644,0,0,0.9476936724847167,0.9476936724847165,0,0,-5.826724629762547,-1.409651202566323,0,0.4746313651592246,-0,-1.409651202566323,-1.409651202566323,0,0,0.4746313651592249,0.4746313651592248,-0,-0,2.054982479130052,-0,-3.026415830998753,-0,10.57136080220874,-0,0.7126669904507625,-1.799220566096722,-0,2.368935115786222,0.7126669904507625,0,10.57136080220874,0,-0,0,10.52266699045076,0,0,-1.985709694685431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.799220566096722,-0,2.368935115786222,-0.7963050773376774,0,-0.6047985284551299,0,0,0,10.57136080220874,-0,-10.57136080220874,0,-10.52266699045076,-0,-0,0,0,0,1.985709694685431,0,2.974908967937752,0,0,0,2.974908967937752,2.974908967937752,0,0,2.974908967937752,-0.7963050773376774,0,-0.6047985284551299
2.915996601695245,0.3050983448122622,0,0.9522901429236177,0,0.3050983448122624,0.3050983448122623,0,0,0.9522901429236176,0.9522901429236174,0,0,-5.95453008243645,-1.388437410296574,0,0.4448328683277003,-0,-1.388437410296574,-1.388437410296574,0,0,0.4448328683277006,0.4448328683277004,-0,-0,2.186654585440232,-0,-2.932698021188771,-0,10.37961254802006,-0,0.09535379167369562,-1.694439823027635,-0,2.372954976093899,0.09535379167369562,0,10.37961254802006,0,-0,0,9.905353791673695,0,0,-2.029264957826091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.694439823027635,-0,2.372954976093899,-0.8137715163023018,0,-0.581084292774057,0,0,0,10.37961254802006,-0,-10.37961254802006,0,-9.905353791673695,-0,-0,0,0,0,2.029264957826091,0,2.915996601695245,0,0,0,2.915996601695245,2.915996601695245,0,0,2.915996601695245,-0.8137715163023018,0,-0.581084292774057
2.855844182964494,0.2913255840030268,0,0.9565934063627272,0,0.291325584003027,0.2913255840030269,0,0,0.9565934063627272,0.9565934063627268,0,0,-6.074742861809944,-1.365940857511593,0,0.4159902372118892,-0,-1.365940857511593,-1.365940857511592,0,0,0.4159902372118895,0.4159902372118893,-0,-0,2.311527833922421,-0,-2.835321132041508,-0,10.15680648950482,-0,-0.4975091545173403,-1.591734072112641,-0,2.370922837963455,-0.4975091545173403,0,10.15680648950482,0,-0,0,9.31249084548266,0,0,-2.070232789991936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.591734072112641,-0,2.370922837963455,-0.8302003492019409,0,-0.5573602655241329,0,0,0,10.15680648950482,-0,-10.15680648950482,0,-9.31249084548266,-0,-0,0,0,0,2.070232789991936,0,2.855844182964494,0,0,0,2.855844182964494,2.855844182964494,0,0,2.855844182964494,-0.8302003492019409,0,-0.5573602655241329
2.794527156085511,0.2777839662072127,0,0.9606131844940433,0,0.2777839662072129,0.2777839662072128,0,0,0.9606131844940433,0.960613184494043,0,0,-6.187524871407605,-1.342229815281193,0,0.3881374185455979,-0,-1.342229815281193,-1.342229815281192,0,0,0.3881374185455982,0.3881374185455981,-0,-0,2.429578707220177,-0,-2.734846434148156,-0,9.905915546135994,-0,-1.064499236560025,-1.491399686601538,-0,2.363090611246185,-1.064499236560025,0,9.905915546135994,0,-0,0,8.745500763439976,0,0,-2.108668506187356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.491399686601538,-0,2.363090611246185,-0.8456137583419768,0,-0.533685880759393,0,0,0,9.905915546135994,-0,-9.905915546135994,0,-8.745500763439976,-0,-0,0,0,0,2.108668506187356,0,2.794527156085511,0,0,0,2.794527156085511,2.794527156085511,0,0,2.794527156085511,-0.8456137583419768,0,-0.533685880759393
2.732118652264209,0.2644852246994748,0,0.9643595214013639,0,0.2644852246994751,0.2644852246994749,0,0,0.9643595214013639,0.9643595214013636,0,0,-6.293060293667837,-1.317372317954626,0,0.3613025078248628,-0,-1.317372317954626,-1.317372317954626,0,0,0.3613025078248632,0.361302507824863,-0,-0,2.540825646106649,-0,-2.631819473839227,-0,9.629922664183404,-0,-1.604504389409558,-1.39370205410839,-0,2.349722726167172,-1.604504389409558,0,9.629922664183404,0,-0,0,8.205495610590443,0,0,-2.144634718860428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.39370205410839,-0,2.349722726167172,-0.8600368524331359,0,-0.510117689417836,0,0,0,9.629922664183404,-0,-9.629922664183404,0,-8.205495610590443,-0,-0,0,0,0,2.144634718860428,0,2.732118652264209,0,0,0,2.732118652264209,2.732118652264209,0,0,2.732118652264209,-0.8600368524331359,0,-0.510117689417836
2.668690205255093,0.2514404966570735,0,0.9678427166136236,0,0.2514404966570737,0.2514404966570736,0,0,0.9678427166136235,0.9678427166136233,0,0,-6.391550711237303,-1.291436189027129,0,0.335508395316604,-0,-1.291436189027129,-1.291436189027129,0,0,0.3355083953166043,0.3355083953166041,-0,-0,2.645323917687687,-0,-2.526768896805522,-0,9.331795960044568,-0,-2.116700187197704,-1.298877427079599,-0,2.331093423940273,-2.116700187197704,0,9.331795960044568,0,-0,0,7.693299812802296,0,0,-2.17820017623748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.298877427079599,-0,2.331093423940273,-0.8734972007428828,0,-0.4867097067025218,0,0,0,9.331795960044568,-0,-9.331795960044568,0,-7.693299812802296,-0,-0,0,0,0,2.17820017623748,0,2.668690205255093,0,0,0,2.668690205255093,2.668690205255093,0,0,2.668690205255093,-0.8734972007428828,0,-0.4867097067025218
2.604311306543138,0.2386602610608381,0,0.9710732707194077,0,0.2386602610608384,0.2386602610608383,0,0,0.9710732707194077,0.9710732707194074,0,0,-6.483213782384409,-1.26448854920819,0,0.3107728081516389,-0,-1.26448854920819,-1.264488549208189,0,0,0.3107728081516393,0.3107728081516391,-0,-0,2.743163237198848,-0,-2.420203659757154,-0,9.014461381604018,-0,-2.600537489959684,-1.207132669049869,-0,2.307483823485511,-2.600537489959684,0,9.014461381604018,0,-0,0,7.209462510040317,0,0,-2.209439123450405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.207132669049869,-0,2.307483823485511,-0.8860245768960606,0,-0.4635132005981921,0,0,0,9.014461381604018,-0,-9.014461381604018,0,-7.209462510040317,-0,-0,0,0,0,2.209439123450405,0,2.604311306543138,0,0,0,2.604311306543138,2.604311306543138,0,0,2.604311306543138,-0.8860245768960606,0,-0.4635132005981921
2.539048785526237,0.2261542417436175,0,0.9740618213270743,0,0.2261542417436177,0.2261542417436176,0,0,0.9740618213270743,0.974061821327074,0,0,-6.568282270471072,-1.236595242233991,0,0.2871083264203695,-0,-1.236595242233991,-1.236595242233991,0,0,0.2871083264203698,0.2871083264203697,-0,-0,2.834465471926636,-0,-2.312610272209086,-0,8.680776730671109,-0,-3.055728793198462,-1.118645037404774,-0,2.279178896069916,-3.055728793198462,0,8.680776730671109,0,-0,0,6.754271206801539,0,0,-2.238430633822079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.118645037404774,-0,2.279178896069916,-0.8976506907083865,0,-0.4405764252272635,0,0,0,8.680776730671109,-0,-8.680776730671109,0,-6.754271206801539,-0,-0,0,0,0,2.238430633822079,0,2.539048785526237,0,0,0,2.539048785526237,2.539048785526237,0,0,2.539048785526237,-0.8976506907083865,0,-0.4405764252272635
2.472967762600411,0.2139316417658043,0,0.9768191468935772,0,0.2139316417658045,0.2139316417658044,0,0,0.9768191468935772,0.9768191468935769,0,0,-6.646999211145143,-1.207821130079326,0,0.2645230267435068,-0,-1.207821130079326,-1.207821130079326,0,0,0.2645230267435071,0.264523026743507,-0,-0,2.91937959061545,-0,-2.204453085865029,-0,8.333518204096181,-0,-3.482221222244024,-1.033564629269198,-0,2.24646592097605,-3.482221222244024,0,8.333518204096181,0,-0,0,6.327778777755977,0,0,-2.265257886212355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.033564629269198,-0,2.24646592097605,-0.9084088983892834,0,-0.4179450476064311,0,0,0,8.333518204096181,-0,-8.333518204096181,0,-6.327778777755977,-0,-0,0,0,0,2.265257886212355,0,2.472967762600411,0,0,0,2.472967762600411,2.472967762600411,0,0,2.472967762600411,-0.9084088983892834,0,-0.4179450476064311
2.406130179364667,0.202000899556489,0,0.9793560348504828,0,0.2020008995564893,0.2020008995564891,0,0,0.9793560348504828,0.9793560348504825,0,0,-6.719619302876565,-1.178229055898331,0,0.2430202303408395,-0,-1.178229055898331,-1.17822905589833,0,0,0.2430202303408398,0.2430202303408396,-0,-0,2.998080702875356,-0,-2.096170816729764,-0,7.975354828347379,-0,-3.880186091217837,-0.9520133167002234,-0,2.209630862381884,-3.880186091217837,0,7.975354828347379,0,-0,0,5.929813908782164,0,0,-2.290007359653837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9520133167002234,-0,2.209630862381884,-0.9183338795764293,0,-0.3956616000517479,0,0,0,7.975354828347379,-0,-7.975354828347379,0,-5.929813908782164,-0,-0,0,0,0,2.290007359653837,0,2.406130179364667,0,0,0,2.406130179364667,2.406130179364667,0,0,2.406130179364667,-0.9183338795764293,0,-0.3956616000517479
2.338595760964996,0.1903698951555398,0,0.9816833146017132,0,0.1903698951555401,0.19036989515554,0,0,0.9816833146017132,0.9816833146017129,0,0,-6.786404309263506,-1.147880219068817,0,0.2225991149130481,-0,-1.147880219068817,-1.147880219068816,0,0,0.2225991149130484,0.2225991149130483,-0,-0,3.070765265007467,-0,-1.988177445623752,-0,7.608841035504881,-0,-4.249991300521011,-0.8740873478209961,-0,2.168957376107007,-4.249991300521011,0,7.608841035504881,0,-0,0,5.560008699478989,0,0,-2.312768324272616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.8740873478209961,-0,2.168957376107007,-0.9274614331858749,0,-0.3737658993533424,0,0,0,7.608841035504881,-0,-7.608841035504881,0,-5.560008699478989,-0,-0,0,0,0,2.312768324272616,0,2.338595760964996,0,0,0,2.338595760964996,2.338595760964996,0,0,2.338595760964996,-0.9274614331858749,0,-0.3737658993533424
2.270421657914547,0.1790459211510222,0,0.9838117924029273,0,0.1790459211510225,0.1790459211510224,0,0,0.9838117924029273,0.9838117924029269,0,0,-6.847621945748814,-1.116833800391668,0,0.2032548685712706,-0,-1.116833800391668,-1.116833800391668,0,0,0.2032548685712709,0.2032548685712708,-0,-0,3.137648482231986,-0,-1.880861213835405,-0,7.23640360178652,-0,-4.592182468034922,-0.7998581462548937,-0,2.124724615615454,-4.592182468034922,0,7.23640360178652,0,-0,0,5.217817531965078,0,0,-2.333632151987818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7998581462548937,-0,2.124724615615454,-0.9358282009902423,0,-0.3522949772200413,0,0,0,7.23640360178652,-0,-7.23640360178652,0,-5.217817531965078,-0,-0,0,0,0,2.333632151987818,0,2.270421657914547,0,0,0,2.270421657914547,2.270421657914547,0,0,2.270421657914547,-0.9358282009902423,0,-0.3522949772200413
2.201661896477139,0.1680356272003832,0,0.9857521647198721,0,0.1680356272003835,0.1680356272003833,0,0,0.985752164719872,0.9857521647198717,0,0,-6.903545287975266,-1.085146490216799,0,0.1849788188288606,-0,-1.085146490216799,-1.085146490216799,0,0,0.1849788188288609,0.1849788188288607,-0,-0,3.19896194739622,-0,-1.774583620988702,-0,6.860329929802887,-0,-4.907464321393563,-0.7293730843514985,-0,2.077204939857375,-4.907464321393563,0,6.860329929802887,0,-0,0,4.902535678606437,0,0,-2.352691545031184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7293730843514985,-0,2.077204939857375,-0.9434713582412875,0,-0.3312829665256788,0,0,0,6.860329929802887,-0,-6.860329929802887,0,-4.902535678606437,-0,-0,0,0,0,2.352691545031184,0,2.201661896477139,0,0,0,2.201661896477139,2.201661896477139,0,0,2.201661896477139,-0.9434713582412875,0,-0.3312829665256788
2.132368405481691,0.1573451924500561,0,0.9875150977745096,0,0.1573451924500564,0.1573451924500563,0,0,0.9875150977745096,0.9875150977745093,0,0,-6.954448509073107,-1.052872997215264,0,0.167758958567468,-0,-1.052872997215264,-1.052872997215263,0,0,0.1677589585674683,0.1677589585674681,-0,-0,3.254949498209671,-0,-1.669681076645378,-0,6.482768813904269,-0,-5.196675453214692,-0.6626580174892133,-0,2.026663830336305,-5.196675453214692,0,6.482768813904269,0,-0,0,4.613324546785308,0,0,-2.370040398984472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6626580174892133,-0,2.026663830336305,-0.9504285587454541,0,-0.3107615062133329,0,0,0,6.482768813904269,-0,-6.482768813904269,0,-4.613324546785308,-0,-0,0,0,0,2.370040398984472,0,2.132368405481691,0,0,0,2.132368405481691,2.132368405481691,0,0,2.132368405481691,-0.9504285587454541,0,-0.3107615062133329
2.062589730629424,0.1469801860649312,0,0.9891110431347703,0,0.1469801860649315,0.1469801860649314,0,0,0.9891110431347703,0.9891110431347699,0,0,-7.000608430165498,-1.020065140010967,0,0.1515799111917645,-0,-1.020065140010967,-1.020065140010967,0,0,0.1515799111917648,0.1515799111917647,-0,-0,3.305865969372604,-0,-1.56646330599657,-0,6.105718740598819,-0,-5.460773405170512,-0.5997174563086494,-0,1.973356902301984,-5.460773405170512,0,6.105718740598819,0,-0,0,4.349226594829489,0,0,-2.385772669891307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.5997174563086494,-0,1.973356902301984,-0.9567374805554715,0,-0.290759450317654,0,0,0,6.105718740598819,-0,-6.105718740598819,0,-4.349226594829489,-0,-0,0,0,0,2.385772669891307,0,2.062589730629424,0,0,0,2.062589730629424,2.062589730629424,0,0,2.062589730629424,-0.9567374805554715,0,-0.290759450317654
1.992371973292119,0.1369457063753795,0,0.9905503259559727,0,0.1369457063753797,0.1369457063753796,0,0,0.9905503259559728,0.9905503259559725,0,0,-7.042300710568746,-0.9867723537850266,0,0.136423393622499,-0,-0.9867723537850267,-0.9867723537850264,0,0,0.1364233936224992,0.1364233936224991,-0,-0,3.351973559189492,-0,-1.465215213508729,-0,5.731032260036971,-0,-5.700811805545237,-0.5405369480831463,-0,1.917530157360682,-5.700811805545237,0,5.731032260036971,0,-0,0,4.109188194454764,0,0,-2.399982363750095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.5405369480831463,-0,1.917530157360682,-0.9624358217568323,0,-0.2713032281768067,0,0,0,5.731032260036971,-0,-5.731032260036971,0,-4.109188194454764,-0,-0,0,0,0,2.399982363750095,0,1.992371973292119,0,0,0,1.992371973292119,1.992371973292119,0,0,1.992371973292119,-0.9624358217568323,0,-0.2713032281768067
1.921758559683879,0.1272463799725974,0,0.9918430843162928,0,0.1272463799725977,0.1272463799725976,0,0,0.9918430843162929,0.9918430843162925,0,0,-7.079799110189367,-0.9530414685740475,0,0.1222684099505632,-0,-0.9530414685740476,-0.9530414685740473,0,0,0.1222684099505635,0.1222684099505634,-0,-0,3.393539711194268,-0,-1.366197203835343,-0,5.36041473745801,-0,-5.917923030850028,-0.4850843073592631,-0,1.859418754241196,-5.917923030850028,0,5.36041473745801,0,-0,0,3.892076969149972,0,0,-2.412762943578204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4850843073592631,-0,1.859418754241196,-0.9675610626899261,0,-0.2524168839602085,0,0,0,5.36041473745801,-0,-5.36041473745801,0,-3.892076969149972,-0,-0,0,0,0,2.412762943578204,0,1.921758559683879,0,0,0,1.921758559683879,1.921758559683879,0,0,1.921758559683879,-0.9675610626899261,0,-0.2524168839602085
1.850789838568792,0.1178863465669915,0,0.9929991813162868,0,0.1178863465669918,0.1178863465669917,0,0,0.9929991813162869,0.9929991813162866,0,0,-7.113375315117803,-0.9189163972436565,0,0.1090914261660934,-0,-0.9189163972436566,-0.9189163972436563,0,0,0.1090914261660937,0.1090914261660936,-0,-0,3.43083528064214,-0,-1.269645479085932,-0,4.995423928125215,-0,-6.113301914677003,-0.4333107874862289,-0,1.799245680977119,-6.113301914677003,0,4.995423928125215,0,-0,0,3.696698085322997,0,0,-2.42420662479963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4333107874862289,-0,1.799245680977119,-0.9721501833879033,0,-0.2341220912587819,0,0,0,4.995423928125215,-0,-4.995423928125215,0,-3.696698085322997,-0,-0,0,0,0,2.42420662479963,0,1.850789838568792,0,0,0,1.850789838568792,1.850789838568792,0,0,1.850789838568792,-0.9721501833879033,0,-0.2341220912587819
1.779503972651928,0.1088693581436439,0,0.9940283152721372,0,0.1088693581436442,0.1088693581436441,0,0,0.9940283152721373,0.994028315272137,0,0,-7.143295577070984,-0.8844386679776355,0,0.09686672765833995,-0,-0.8844386679776356,-0.8844386679776353,0,0,0.0968667276583402,0.0968667276583401,-0,-0,3.464131670640485,-0,-1.175774063869616,-0,4.637478195687016,-0,-6.288187683258395,-0.3851530804005794,-0,1.737222521251407,-6.288187683258395,0,4.637478195687016,0,-0,0,3.521812316741606,0,0,-2.434404601777242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.3851530804005794,-0,1.737222521251407,-0.9762397544201545,0,-0.2164384493205712,0,0,0,4.637478195687016,-0,-4.637478195687016,0,-3.521812316741606,-0,-0,0,0,0,2.434404601777242,0,1.779503972651928,0,0,0,1.779503972651928,1.779503972651928,0,0,1.779503972651928,-0.9762397544201545,0,-0.2164384493205712
1.707936003769026,0.1001987353828749,0,0.9949398357199637,0,0.1001987353828751,0.100198735382875,0,0,0.9949398357199638,0.9949398357199635,0,0,-7.169822275907793,-0.8496467835050829,0,0.08556651384626869,-0,-0.849646783505083,-0.8496467835050827,0,0,0.08556651384626893,0.08556651384626884,-0,-0,3.493699833808996,-0,-1.084774728500403,-0,4.287855847502223,-0,-6.44385091240659,-0.3405341329173472,-0,1.673547549444051,-6.44385091240659,0,4.287855847502223,0,-0,0,3.366149087593411,0,0,-2.443445933742321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.3405341329173472,-0,1.673547549444051,-0.9798654901301411,0,-0.1993834266423718,0,0,0,4.287855847502223,-0,-4.287855847502223,0,-3.366149087593411,-0,-0,0,0,0,2.443445933742321,0,1.707936003769026,0,0,0,1.707936003769026,1.707936003769026,0,0,1.707936003769026,-0.9798654901301411,0,-0.1993834266423718
1.636118616404517,0.09187743877859544,0,0.9957428464908037,0,0.09187743877859572,0.09187743877859562,0,0,0.9957428464908038,0.9957428464908035,0,0,-7.193211076949092,-0.8145767041476147,0,0.07516119400661317,-0,-0.8145767041476148,-0.8145767041476145,0,0,0.07516119400661339,0.07516119400661331,-0,-0,3.519807922212529,-0,-0.9968189602446271,-0,3.947704575301954,-0,-6.581578542368306,-0.299364885063171,-0,1.608406616144349,-6.581578542368306,0,3.947704575301954,0,-0,0,3.228421457631694,0,0,-2.451417803999203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.299364885063171,-0,1.608406616144349,-0.9830623525810939,0,-0.1829726048353669,0,0,0,3.947704575301954,-0,-3.947704575301954,0,-3.228421457631694,-0,-0,0,0,0,2.451417803999203,0,1.636118616404517,0,0,0,1.636118616404517,1.636118616404517,0,0,1.636118616404517,-0.9830623525810939,0,-0.1829726048353669
1.564082031868033,0.08390808639398677,0,0.9964461579548586,0,0.08390808639398704,0.08390808639398695,0,0,0.9964461579548587,0.9964461579548584,0,0,-7.213710556769146,-0.779261765690565,0,0.06561956512863264,-0,-0.779261765690565,-0.7792617656905648,0,0,0.06561956512863285,0.06561956512863278,-0,-0,3.542719893067166,-0,-0.9120589872284859,-0,3.618046985297414,-0,-6.702661730976549,-0.2615454542363793,-0,1.541972760647067,-6.702661730976549,0,3.618046985297414,0,-0,0,3.107338269023452,0,0,-2.45840508898361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2615454542363793,-0,1.541972760647067,-0.9858643787406983,0,-0.1672197806172655,0,0,0,3.618046985297414,-0,-3.618046985297414,0,-3.107338269023452,-0,-0,0,0,0,2.45840508898361,0,1.564082031868033,0,0,0,1.564082031868033,1.564082031868033,0,0,1.564082031868033,-0.9858643787406983,0,-0.1672197806172655
1.491853772604467,0.07629296961020378,0,0.9970582124376657,0,0.07629296961020406,0.07629296961020397,0,0,0.9970582124376658,0.9970582124376655,0,0,-7.231562338430771,-0.7437325278656988,0,0.05690897726809023,-0,-0.7437325278656989,-0.7437325278656987,0,0,0.05690897726809043,0.05690897726809038,-0,-0,3.562694372927434,-0,-0.8306287716126474,-0,3.299786426118801,-0,-6.808384864518112,-0.226966252586312,-0,1.474405739784516,-6.808384864518112,0,3.299786426118801,0,-0,0,3.001615135481888,0,0,-2.464489812891331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.226966252586312,-0,1.474405739784516,-0.98830446177745,0,-0.1521370638022224,0,0,0,3.299786426118801,-0,-3.299786426118801,0,-3.001615135481888,-0,-0,0,0,0,2.464489812891331,0,1.491853772604467,0,0,0,1.491853772604467,1.491853772604467,0,0,1.491853772604467,-0.98830446177745,0,-0.1521370638022224
1.419459330336251,0.06903408808673803,0,0.9975871908407937,0,0.06903408808673832,0.06903408808673824,0,0,0.9975871908407938,0.9975871908407935,0,0,-7.246998690087387,-0.7080172229314476,0,0.04899554022298748,-0,-0.7080172229314478,-0.7080172229314475,0,0,0.04899554022298769,0.04899554022298763,-0,-0,3.579982944278402,-0,-0.7526457995323876,-0,2.993716983567581,-0,-6.900015079136403,-0.1955092933391096,-0,1.405853100102944,-6.900015079136403,0,2.993716983567581,0,-0,0,2.909984920863598,0,0,-2.469751514123244,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1955092933391096,-0,1.405853100102944,-0.9904144980116589,0,-0.1377350440134104,0,0,0,2.993716983567581,-0,-2.993716983567581,0,-2.909984920863598,-0,-0,0,0,0,2.469751514123244,0,1.419459330336251,0,0,0,1.419459330336251,1.419459330336251,0,0,1.419459330336251,-0.9904144980116589,0,-0.1377350440134104
1.34692160314471,0.06213317628109789,0,0.9980408614432872,0,0.06213317628109816,0.06213317628109807,0,0,0.9980408614432873,0.998040861443287,0,0,-7.260243924615378,-0.67214139854956,0,0.04184425870250463,-0,-0.67214139854956,-0.6721413985495598,0,0,0.04184425870250481,0.04184425870250475,-0,-0,3.594829582398773,-0,-0.6782118928431,-0,2.700528959151391,-0,-6.978793673867967,-0.1670491200076147,-0,1.336449327435568,-6.978793673867967,0,2.700528959151391,0,-0,0,2.831206326132033,0,0,-2.474266354053801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1670491200076147,-0,1.336449327435568,-0.9922250295156809,0,-0.1240228975595897,0,0,0,2.700528959151391,-0,-2.700528959151391,0,-2.831206326132033,-0,-0,0,0,0,2.474266354053801,0,1.34692160314471,0,0,0,1.34692160314471,1.34692160314471,0,0,1.34692160314471,-0.9922250295156809,0,-0.1240228975595897
1.274261441472455,0.05559172018868689,0,0.998426671023656,0,0.05559172018868715,0.05559172018868708,0,0,0.9984266710236561,0.9984266710236558,0,0,-7.271512475912781,-0.6361283045115743,0,0.03541919275078477,-0,-0.6361283045115744,-0.6361283045115742,0,0,0.03541919275078494,0.03541919275078489,-0,-0,3.607469341511087,-0,-0.6074148285889194,-0,2.420818584093289,-0,-7.04592813642398,-0.1414538668340457,-0,1.266316903129406,-7.04592813642398,0,2.420818584093289,0,-0,0,2.764071863576021,0,0,-2.47810745104089,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1414538668340457,-0,1.266316903129406,-0.9937653780578428,0,-0.111008512248939,0,0,0,2.420818584093289,-0,-2.420818584093289,0,-2.764071863576021,-0,-0,0,0,0,2.47810745104089,0,1.274261441472455,0,0,0,1.274261441472455,1.274261441472455,0,0,1.274261441472455,-0.9937653780578428,0,-0.111008512248939
1.201497640676435,0.04941098401295831,0,0.99875171223489,0,0.04941098401295857,0.0494109840129585,0,0,0.9987517122348901,0.9987517122348898,0,0,-7.281008784707127,-0.5999989129358849,0,0.02968359035753522,-0,-0.599998912935885,-0.5999989129358848,0,0,0.02968359035753538,0.02968359035753534,-0,-0,3.618127613371068,-0,-0.5403295434801331,-0,2.155095764741462,-0,-7.102585381221907,-0.1185861467794701,-0,1.195566492450369,-7.102585381221907,0,2.155095764741462,0,-0,0,2.707414618778094,0,0,-2.481344611730959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1185861467794701,-0,1.195566492450369,-0.9950635373509958,0,-0.09869860977230631,0,0,0,2.155095764741462,-0,-2.155095764741462,0,-2.707414618778094,-0,-0,0,0,0,2.481344611730959,0,1.201497640676435,0,0,0,1.201497640676435,1.201497640676435,0,0,1.201497640676435,-0.9950635373509958,0,-0.09869860977230631
1.128646850405683,0.04359204472282831,0,0.9990226688942949,0,0.04359204472282857,0.0435920447228285,0,0,0.999022668894295,0.9990226688942947,0,0,-7.288927584663419,-0.5637718943657125,0,0.02460001198958192,-0,-0.5637718943657126,-0.5637718943657124,0,0,0.02460001198958206,0.02460001198958202,-0,-0,3.627019581477856,-0,-0.4770193150876067,-0,1.903791794732248,-0,-7.149885888762705,-0.09830387853065573,-0,1.12429707546799,-7.149885888762705,0,1.903791794732248,0,-0,0,2.660114111237295,0,0,-2.48404396586095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.09830387853065573,-0,1.12429707546799,-0.9961460266015632,0,-0.08709888172311933,0,0,0,1.903791794732248,-0,-1.903791794732248,0,-2.660114111237295,-0,-0,0,0,0,2.48404396586095,0,1.128646850405683,0,0,0,1.128646850405683,1.128646850405683,0,0,1.128646850405683,-0.9961460266015632,0,-0.08709888172311933
1.055724023152784,0.03813578027538905,0,0.9992458999451879,0,0.0381357802753893,0.03813578027538923,0,0,0.999245899945188,0.9992458999451876,0,0,-7.295452348858036,-0.5274639508045288,0,0.02013042968920215,-0,-0.5274639508045288,-0.5274639508045287,0,0,0.02013042968920228,0.02013042968920225,-0,-0,3.634349334811302,-0,-0.4175370659985209,-0,1.667267868298774,-0,-7.188898836044891,-0.08046099732428105,-0,1.052597001133678,-7.188898836044891,0,1.667267868298774,0,-0,0,2.621101163955109,0,0,-2.48626831614424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.08046099732428105,-0,1.052597001133678,-0.9970380308200558,0,-0.07621404416278667,0,0,0,1.667267868298774,-0,-1.667267868298774,0,-2.621101163955109,-0,-0,0,0,0,2.48626831614424,0,1.055724023152784,0,0,0,1.055724023152784,1.055724023152784,0,0,1.055724023152784,-0.9970380308200558,0,-0.07621404416278667
